dataset,sequence_index,campaign_run_count,sequence_fraction,prefix,model,precision,profile,batch,state_running_ts,state_done_ts,state_runner_duration_s,log_wall_span_s,log_start_gpu_or_tj_temp_C,log_end_gpu_or_tj_temp_C,max_gpu_or_tj_temp_C,predecessor_prefix,predecessor_model,predecessor_precision,predecessor_profile,predecessor_batch,predecessor_state_done_ts,predecessor_state_runner_duration_s,predecessor_log_wall_span_s,predecessor_max_gpu_or_tj_temp_C,predecessor_log_end_gpu_or_tj_temp_C,state_event_gap_s,predecessor_is_fp64,predecessor_in_duration_upper_quartile,successor_start_minus_predecessor_end_temp_C,configuration_id,adjusted_residual__forward_throughput,adjusted_residual__logged_energy_per_evaluated_image,adjusted_residual__logged_window_throughput,adjusted_residual__average_input_power,adjusted_residual__logged_duration,adjusted_residual__start_temperature,adjusted_residual__maximum_temperature
Clone2,60,126,0.472,resnet50_fp32_medium_BS1,resnet50,fp32,medium,1,1783473759.9205692,1783476018.9642868,2259.029,2255.0,38.937,40.156,41.812,resnet50_fp32_slow_BS1,resnet50,fp32,slow,1.0,1783473759.9194307,3221.354,3219.0,40.0,38.781,0.001138448715209961,False,False,0.1559999999999988,resnet50|fp32|B1|medium,-0.0037197614435071635,-0.011059448032412322,-0.005954011298756612,-0.01701345933116971,0.005954011298756612,-1.03610317460317,-1.6354285714285766
Clone2,61,126,0.48,resnet50_fp32_medium_BS16,resnet50,fp32,medium,16,1783476018.964969,1783477542.0931711,1523.114,1519.0,40.0,40.687,43.125,resnet50_fp32_medium_BS1,resnet50,fp32,medium,1.0,1783476018.9642868,2259.029,2255.0,41.812,40.156,0.0006821155548095703,False,False,-0.1559999999999988,resnet50|fp32|B16|medium,-0.0007337090531023271,-0.00299788547862867,-0.0009237416269725074,-0.003921627105601511,0.0009237416269716192,1.0582301587301615,-0.5934285714285821
Clone2,62,126,0.488,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,slow,16,1783477542.0980017,1783478997.6099527,1455.498,1452.0,40.468,37.781,40.625,resnet50_fp32_medium_BS16,resnet50,fp32,medium,16.0,1783477542.0931711,1523.114,1519.0,43.125,40.687,0.004830598831176758,False,False,-0.2189999999999941,mobilenet_v2|fp32|B16|slow,0.003593221419989856,-0.0021868968472648076,0.0005359490188285854,-0.0016509478284361112,-0.0005359490188299176,0.7345634920635007,0.00023809523808893118
Clone2,63,126,0.496,resnet50_fp32_fast_BS8,resnet50,fp32,fast,8,1783478997.6111894,1783481305.3967297,2307.768,2305.0,37.687,39.25,40.5,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,slow,16.0,1783478997.6099527,1455.498,1452.0,40.625,37.781,0.0012366771697998047,False,False,-0.0940000000000012,,,,,,,,
Clone2,64,126,0.504,mobilenet_v2_fp64_fast_BS4,mobilenet_v2,fp64,fast,4,1783481305.397972,1783487458.8084252,6153.37,6150.0,39.25,37.156,39.25,resnet50_fp32_fast_BS8,resnet50,fp32,fast,8.0,1783481305.3967297,2307.768,2305.0,40.5,39.25,0.0012423992156982422,False,False,0.0,,,,,,,,
Clone2,65,126,0.512,resnet50_fp16_medium_BS64,resnet50,fp16,medium,64,1783487458.8096154,1783488492.5731454,1033.733,1030.0,37.156,39.125,40.906,mobilenet_v2_fp64_fast_BS4,mobilenet_v2,fp64,fast,4.0,1783487458.8084252,6153.37,6150.0,39.25,37.156,0.001190185546875,True,True,0.0,resnet50|fp16|B64|medium,-0.0019840264764163784,0.005955636870557002,-0.010206131383101447,-0.004250494512545,0.01020613138310189,-0.7651031746031691,-0.43742857142858327
Clone2,66,126,0.52,mobilenet_v2_fp32_medium_BS128,mobilenet_v2,fp32,medium,128,1783488492.5742362,1783489471.3920395,978.812,976.0,39.062,38.75,42.281,resnet50_fp16_medium_BS64,resnet50,fp16,medium,64.0,1783488492.5731454,1033.733,1030.0,40.906,39.125,0.0010907649993896484,False,False,-0.06300000000000239,mobilenet_v2|fp32|B128|medium,0.001906525785820623,-0.014288407855342133,0.0020373000221902693,-0.012251107833152197,-0.0020373000221916016,0.12023015873015908,-0.6144285714285829
Clone2,67,126,0.528,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,1783489471.3928823,1783491694.157435,2222.755,2219.0,38.906,38.437,39.125,mobilenet_v2_fp32_medium_BS128,mobilenet_v2,fp32,medium,128.0,1783489471.3920395,978.812,976.0,42.281,38.75,0.0008428096771240234,False,False,0.1559999999999988,,,,,,,,
Clone2,68,126,0.536,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,slow,4,1783491694.1578147,1783497840.3318667,6146.133,6142.0,37.875,37.5,38.25,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1.0,1783491694.157435,2222.755,2219.0,39.125,38.437,0.00037980079650878906,False,False,-0.5619999999999976,mobilenet_v2|fp64|B4|slow,0.003712118211331994,0.0016085614975910323,0.0016731045574616132,0.0032816660550520904,-0.0016731045574616132,-0.40010317460317424,-0.4057619047619099
Clone2,69,126,0.544,resnet50_fp16_slow_BS64,resnet50,fp16,slow,64,1783497840.3328006,1783499330.095786,1489.747,1486.0,37.5,38.718,39.968,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,slow,4.0,1783497840.3318667,6146.133,6142.0,38.25,37.5,0.0009338855743408203,True,True,0.0,resnet50|fp16|B64|slow,0.003998633235509974,-0.0018143506802651421,0.003499303442022317,0.0016849527617570637,-0.003499303442023205,-0.7127698412698393,-0.11442857142857576
Clone2,70,126,0.552,mobilenet_v2_fp32_fast_BS8,mobilenet_v2,fp32,fast,8,1783499330.0968778,1783500742.9958916,1412.889,1409.0,38.437,38.656,39.375,resnet50_fp16_slow_BS64,resnet50,fp16,slow,64.0,1783499330.095786,1489.747,1486.0,39.968,38.718,0.0010917186737060547,False,False,-0.2810000000000059,,,,,,,,
Clone2,71,126,0.56,resnet50_fp32_slow_BS8,resnet50,fp32,slow,8,1783500742.996737,1783503014.8802717,2271.869,2269.0,38.375,39.906,41.0,mobilenet_v2_fp32_fast_BS8,mobilenet_v2,fp32,fast,8.0,1783500742.9958916,1412.889,1409.0,39.375,38.656,0.0008454322814941406,False,False,-0.2809999999999988,resnet50|fp32|B8|slow,0.0050913222678667935,-0.03735612923815068,0.015033369333551594,-0.02232275990459942,-0.015033369333552926,-3.1604365079365095,-3.9577619047619095
Clone2,72,126,0.568,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,fast,64,1783503014.8809805,1783504223.4159796,1208.526,1205.0,39.656,38.281,40.625,resnet50_fp32_slow_BS8,resnet50,fp32,slow,8.0,1783503014.8802717,2271.869,2269.0,41.0,39.906,0.0007088184356689453,False,False,-0.25,,,,,,,,
Clone2,73,126,0.576,resnet50_fp64_medium_BS32,resnet50,fp64,medium,32,1783504223.42162,1783527486.3909206,23262.861,23259.0,38.062,39.312,42.375,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,fast,64.0,1783504223.4159796,1208.526,1205.0,40.625,38.281,0.005640268325805664,False,False,-0.2190000000000012,resnet50|fp64|B32|medium,0.000842057698991816,0.0009256422365021555,-0.00033564578174871684,0.0005899964547531056,0.00033564578174782866,-0.015103174603176228,0.5942380952380901
Clone2,74,126,0.584,resnet50_fp16_slow_BS4,resnet50,fp16,slow,4,1783527486.3918283,1783529284.659548,1798.256,1795.0,39.156,38.25,39.375,resnet50_fp64_medium_BS32,resnet50,fp64,medium,32.0,1783527486.3909206,23262.861,23259.0,42.375,39.312,0.0009076595306396484,True,True,-0.1559999999999988,resnet50|fp16|B4|slow,0.006098011528704372,-0.0024695365754793253,-0.00041237182335196465,-0.002881908398831845,0.0004123718233506324,0.14123015873015987,-0.4160952380952452
Clone2,75,126,0.592,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16,1783529284.6600058,1783530757.1785054,1472.508,1468.0,38.375,38.343,39.468,resnet50_fp16_slow_BS4,resnet50,fp16,slow,4.0,1783529284.659548,1798.256,1795.0,39.375,38.25,0.000457763671875,False,False,0.125,,,,,,,,
Clone2,76,126,0.6,resnet50_fp64_medium_BS16,resnet50,fp64,medium,16,1783530757.1791544,1783552488.1514542,21730.868,21727.0,38.25,38.343,40.0,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16.0,1783530757.1785054,1472.508,1468.0,39.468,38.343,0.0006489753723144531,False,False,-0.09300000000000352,resnet50|fp64|B16|medium,0.0006785312630093188,0.004663307261019933,-0.00401894684587667,0.0006443604151429305,0.004018946845874893,-0.9107698412698397,-1.3640952380952456
Clone2,77,126,0.608,resnet50_fp32_slow_BS64,resnet50,fp32,slow,64,1783552488.1527646,1783554626.968407,2138.801,2135.0,38.312,39.25,41.031,resnet50_fp64_medium_BS16,resnet50,fp64,medium,16.0,1783552488.1514542,21730.868,21727.0,40.0,38.343,0.0013103485107421875,True,True,-0.03100000000000591,resnet50|fp32|B64|slow,0.0039014126770715585,-0.005856733852925511,0.00034534360020588295,-0.005511390252719961,-0.00034534360020632704,-0.5881031746031766,-0.33309523809524677
Clone2,78,126,0.616,resnet50_fp16_medium_BS8,resnet50,fp16,medium,8,1783554626.9695098,1783555840.374397,1213.399,1210.0,38.812,39.625,40.656,resnet50_fp32_slow_BS64,resnet50,fp32,slow,64.0,1783554626.968407,2138.801,2135.0,41.031,39.25,0.0011029243469238281,False,False,-0.4380000000000024,resnet50|fp16|B8|medium,-0.012828707257350747,0.025927965527255847,-0.042060563285860386,-0.016132597758604428,0.042060563285859054,0.7972301587301587,0.33357142857142463
Clone2,79,126,0.624,resnet50_fp64_slow_BS1,resnet50,fp64,slow,1,1783555840.3750796,1783606372.9925947,50532.302,50527.0,39.281,37.937,39.281,resnet50_fp16_medium_BS8,resnet50,fp16,medium,8.0,1783555840.374397,1213.399,1210.0,40.656,39.625,0.0006825923919677734,False,False,-0.3440000000000012,resnet50|fp64|B1|slow,0.003833216309570453,0.0010216512709665393,0.002761395556810875,0.0037830468277770812,-0.002761395556811763,-0.796103174603175,-0.9160952380952523
Clone2,80,126,0.632,resnet50_fp64_fast_BS32,resnet50,fp64,fast,32,1783606372.9932358,1783651913.9705646,45540.689,45535.0,37.937,37.5,39.906,resnet50_fp64_slow_BS1,resnet50,fp64,slow,1.0,1783606372.9925947,50532.302,50527.0,39.281,37.937,0.0006411075592041016,True,True,0.0,,,,,,,,
Clone2,81,126,0.64,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8,1783651913.9770954,1783653418.458001,1504.471,1501.0,37.312,37.781,38.687,resnet50_fp64_fast_BS32,resnet50,fp64,fast,32.0,1783651913.9705646,45540.689,45535.0,39.906,37.5,0.00653076171875,True,True,-0.1880000000000024,mobilenet_v2|fp32|B8|slow,0.00453339335914249,-0.003120688939038385,0.002600118275758234,-0.0005205706632804841,-0.002600118275758234,-0.2861031746031699,-0.20809523809525388
Clone2,82,126,0.648,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4,1783653418.4585228,1783655010.7410915,1592.272,1589.0,37.968,38.093,38.593,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8.0,1783653418.458001,1504.471,1501.0,38.687,37.781,0.0005218982696533203,False,False,0.18700000000000472,mobilenet_v2|fp32|B4|slow,0.004237204736577294,-0.014882138036756198,0.012166227866722057,-0.0027159101700344745,-0.012166227866721613,-0.9007698412698346,-1.3644285714285758
Clone2,83,126,0.656,resnet50_fp32_medium_BS128,resnet50,fp32,medium,128,1783655010.7416892,1783656400.2630105,1389.511,1385.0,37.75,41.531,46.218,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4.0,1783655010.7410915,1592.272,1589.0,38.593,38.093,0.0005977153778076172,False,False,-0.3430000000000035,resnet50|fp32|B128|medium,0.0004461783835103539,-0.0007327007977825373,0.00017263754171281676,-0.0005600632560696095,-0.00017263754171370493,-0.8171031746031758,0.12490476190475874
Clone2,84,126,0.664,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1,1783656400.263906,1783682562.7427518,26162.359,26158.0,41.062,39.156,41.062,resnet50_fp32_medium_BS128,resnet50,fp32,medium,128.0,1783656400.2630105,1389.511,1385.0,46.218,41.531,0.0008955001831054688,False,False,-0.4690000000000012,resnet50|fp64|B1|medium,0.0011658846047222227,0.0058634622323320285,-0.003545159966825917,0.0023183022655060004,0.003545159966826361,2.1722301587301587,0.8752380952380818
Clone2,85,126,0.672,resnet50_fp32_fast_BS32,resnet50,fp32,fast,32,1783682562.7437468,1783683867.2502067,1304.499,1301.0,39.312,43.437,46.031,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1.0,1783682562.7427518,26162.359,26158.0,41.062,39.156,0.0009949207305908203,True,True,0.1559999999999988,,,,,,,,
Clone2,86,126,0.68,resnet50_fp32_slow_BS32,resnet50,fp32,slow,32,1783683867.2510452,1783686012.6709056,2145.405,2141.0,42.843,41.156,43.531,resnet50_fp32_fast_BS32,resnet50,fp32,fast,32.0,1783683867.2502067,1304.499,1301.0,46.031,43.437,0.0008385181427001953,False,False,-0.5939999999999941,resnet50|fp32|B32|slow,0.0038375399948997746,-0.0022039418223437357,-0.00027521830410748294,-0.0024791601264517737,0.00027521830410748294,2.1615634920635003,1.3962380952380826
Clone2,87,126,0.688,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4,1783686012.6723604,1783709630.883668,23618.122,23613.0,40.656,40.625,41.937,resnet50_fp32_slow_BS32,resnet50,fp32,slow,32.0,1783686012.6709056,2145.405,2141.0,43.531,41.156,0.0014548301696777344,False,False,-0.5,resnet50|fp64|B4|medium,0.0011792878105847393,0.00014110339919481962,0.004245373865443547,0.0043864772646380334,-0.004245373865444435,1.1412301587301599,-0.5414285714285825
Clone2,88,126,0.696,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4,1783709630.884069,1783710612.297973,981.407,978.0,40.687,42.0,42.968,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4.0,1783709630.883668,23618.122,23613.0,41.937,40.625,0.0004010200500488281,True,True,0.06199999999999761,,,,,,,,
Clone2,89,126,0.704,mobilenet_v2_fp32_medium_BS64,mobilenet_v2,fp32,medium,64,1783710612.2990124,1783711562.210909,949.905,946.0,41.437,41.093,44.187,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4.0,1783710612.297973,981.407,978.0,42.968,42.0,0.0010395050048828125,False,False,-0.5630000000000024,mobilenet_v2|fp32|B64|medium,-0.0005941730044809468,-0.02886753256133512,0.03868707645146019,0.009819543890124738,-0.038687076451459745,-2.6504365079365044,-2.895761904761912
Clone2,90,126,0.712,resnet50_fp32_slow_BS16,resnet50,fp32,slow,16,1783711562.216688,1783713757.466586,2195.235,2192.0,40.875,40.812,42.406,mobilenet_v2_fp32_medium_BS64,mobilenet_v2,fp32,medium,64.0,1783711562.210909,949.905,946.0,44.187,41.093,0.0057790279388427734,False,False,-0.21800000000000352,resnet50|fp32|B16|slow,0.004387747175269574,-0.008963911500214805,0.00510622372800329,-0.0038576877722118486,-0.0051062237280028455,0.9642301587301603,0.21923809523808302
Clone2,91,126,0.72,resnet50_fp32_medium_BS32,resnet50,fp32,medium,32,1783713757.4671657,1783715091.011516,1333.537,1331.0,40.687,43.281,46.156,resnet50_fp32_slow_BS16,resnet50,fp32,slow,16.0,1783713757.466586,2195.235,2192.0,42.406,40.812,0.0005795955657958984,False,False,-0.125,resnet50|fp32|B32|medium,0.0026910536126023565,-0.010613995268804799,0.01815299362369016,0.007538998354884585,-0.018152993623690605,0.8912301587301599,0.7919047619047532
Clone2,92,126,0.728,resnet50_fp16_fast_BS4,resnet50,fp16,fast,4,1783715091.0123563,1783716156.8275082,1065.81,1062.0,43.031,42.062,43.875,resnet50_fp32_medium_BS32,resnet50,fp32,medium,32.0,1783715091.011516,1333.537,1331.0,46.156,43.281,0.0008401870727539062,False,False,-0.25,,,,,,,,
Clone2,93,126,0.736,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4,1783716156.82856,1783717757.4706707,1600.631,1597.0,41.562,38.468,41.562,resnet50_fp16_fast_BS4,resnet50,fp16,fast,4.0,1783716156.8275082,1065.81,1062.0,43.875,42.062,0.0010519027709960938,False,False,-0.5,mobilenet_v2|fp16|B4|slow,-0.016260191102883237,0.0015484952536569674,-0.0009695106946709942,0.0005789845589856402,0.0009695106946709942,1.9428968253968293,1.6355714285714171
Clone2,94,126,0.744,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,1783717757.4711514,1783718697.4581146,939.982,938.0,38.593,39.281,40.0,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4.0,1783717757.4706707,1600.631,1597.0,41.562,38.468,0.00048065185546875,False,False,0.125,mobilenet_v2|fp16|B8|medium,0.0034300521567467435,-0.01894490386537473,0.026412474497304217,0.0074675706319284885,-0.026412474497305993,-0.01543650793649931,0.3235714285714195
Clone2,95,126,0.752,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,1783718697.4584846,1783719524.4777818,827.015,824.0,39.343,40.062,40.906,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8.0,1783718697.4581146,939.982,938.0,40.0,39.281,0.000370025634765625,False,False,0.06200000000000472,,,,,,,,
Clone2,96,126,0.76,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1,1783719524.4781003,1783721475.9788651,1951.492,1949.0,40.062,39.75,40.5,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8.0,1783719524.4777818,827.015,824.0,40.906,40.062,0.0003185272216796875,False,False,0.0,,,,,,,,
Clone2,97,126,0.768,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,medium,8,1783721475.9793208,1783724664.7175813,3188.72,3185.0,39.25,39.125,40.406,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1.0,1783721475.9788651,1951.492,1949.0,40.5,39.75,0.00045561790466308594,False,False,-0.5,mobilenet_v2|fp64|B8|medium,0.000891160628446297,-0.0011457906504241944,0.0022736740845226144,0.001127883434098198,-0.0022736740845221703,-0.921103174603175,-0.905761904761917
Clone2,98,126,0.776,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8,1783724664.7230358,1783747597.9811482,22933.166,22929.0,39.125,37.781,40.125,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,medium,8.0,1783724664.7175813,3188.72,3185.0,40.406,39.125,0.005454540252685547,True,False,0.0,resnet50|fp64|B8|medium,0.0012337311173498122,0.00011129218343930436,0.003122134628679163,0.003233426812117912,-0.003122134628679163,0.43289682539682417,-0.24942857142858088
Clone2,99,126,0.784,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128,1783747597.9819803,1783748587.6271756,989.634,986.0,37.843,39.0,42.531,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8.0,1783747597.9811482,22933.166,22929.0,40.125,37.781,0.0008320808410644531,True,True,0.06200000000000472,resnet50|fp16|B128|medium,0.0005315519011133141,0.0007623492569354129,-0.003057693908818049,-0.002295344651882747,0.0030576939088176047,-0.692436507936506,-0.17676190476191067
Clone2,100,126,0.792,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1,1783748587.632923,1783751640.6434915,3052.991,3049.0,38.968,36.968,38.968,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128.0,1783748587.6271756,989.634,986.0,42.531,39.0,0.005747318267822266,False,False,-0.031999999999996476,mobilenet_v2|fp32|B1|slow,-0.005620475304877637,0.00010402372902229562,-0.0020101990488292643,-0.0019061753198075237,0.0020101990488292643,-0.025769841269834615,-0.46876190476191226
Clone2,101,126,0.8,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,medium,1,1783751640.6442034,1783753705.500379,2064.848,2062.0,37.062,37.781,38.312,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1.0,1783751640.6434915,3052.991,3049.0,38.968,36.968,0.0007119178771972656,False,False,0.09399999999999409,mobilenet_v2|fp32|B1|medium,-0.001417583110091769,-0.012871611223640556,0.013432426883717152,0.0005608156600762637,-0.013432426883717596,-3.723769841269842,-3.1350952380952464
Clone2,102,126,0.808,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,slow,128,1783753705.5008085,1783755140.622192,1435.111,1432.0,37.812,38.093,40.062,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,medium,1.0,1783753705.500379,2064.848,2062.0,38.312,37.781,0.00042939186096191406,False,False,0.030999999999998806,mobilenet_v2|fp32|B128|slow,0.004240433868005322,-0.002378720034371118,0.001679297056111917,-0.0006994229782597561,-0.001679297056112361,-1.2757698412698346,-0.8540952380952476
Clone2,103,126,0.816,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16,1783755140.6230571,1783756402.7012513,1262.069,1258.0,37.937,37.593,38.593,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,slow,128.0,1783755140.622192,1435.111,1432.0,40.062,38.093,0.0008652210235595703,False,False,-0.1560000000000059,mobilenet_v2|fp16|B16|slow,0.004251039727443118,-0.0015728715581312391,-0.0005425424597262918,-0.00211541401785742,0.0005425424597245154,-1.0774365079365111,-0.9687619047619123
Clone2,104,126,0.824,mobilenet_v2_fp64_medium_BS64,mobilenet_v2,fp64,medium,64,1783756402.7018535,1783759548.5886128,3145.874,3142.0,37.843,39.218,40.312,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16.0,1783756402.7012513,1262.069,1258.0,38.593,37.593,0.0006022453308105469,False,False,0.25,mobilenet_v2|fp64|B64|medium,0.0007742622690201095,0.0001027128088246787,0.004909447358572905,0.0050121601673973615,-0.004909447358574681,-0.723769841269835,-0.39576190476191186
Clone2,105,126,0.832,resnet50_fp16_medium_BS32,resnet50,fp16,medium,32,1783759548.5892718,1783760547.062904,998.469,995.0,38.843,39.968,41.843,mobilenet_v2_fp64_medium_BS64,mobilenet_v2,fp64,medium,64.0,1783759548.5886128,3145.874,3142.0,40.312,39.218,0.0006589889526367188,True,False,-0.375,resnet50|fp16|B32|medium,0.00035689040443864783,-0.016583099476470964,0.023987578531673215,0.007404479055201696,-0.023987578531674103,0.2968968253968285,0.031238095238087737
Clone2,106,126,0.84,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,fast,16,1783760547.0633242,1783761448.4054992,901.338,897.0,40.062,41.031,42.062,resnet50_fp16_medium_BS32,resnet50,fp16,medium,32.0,1783760547.062904,998.469,995.0,41.843,39.968,0.0004203319549560547,False,False,0.09399999999999409,,,,,,,,
Clone2,107,126,0.848,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,1783761448.4074652,1783762244.1704988,795.754,792.0,40.562,40.218,41.937,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,fast,16.0,1783761448.4054992,901.338,897.0,42.062,41.031,0.0019659996032714844,False,False,-0.4690000000000012,,,,,,,,
Clone2,108,126,0.856,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16,1783762244.1710732,1783763284.670733,1040.495,1037.0,39.937,40.625,42.125,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16.0,1783762244.1704988,795.754,792.0,41.937,40.218,0.0005743503570556641,False,False,-0.2810000000000059,resnet50|fp16|B16|medium,0.018448632110004137,-0.013455813030393338,0.027690818791985983,0.014235005761592312,-0.02769081879198687,1.526563492063488,1.1255714285714191
Clone2,109,126,0.864,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,slow,16,1783763284.671551,1783768913.3257232,5628.618,5625.0,40.312,39.25,40.312,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16.0,1783763284.670733,1040.495,1037.0,42.125,40.625,0.0008180141448974609,False,False,-0.3130000000000024,mobilenet_v2|fp64|B16|slow,0.0038400243581220295,0.003700704333297722,0.0016666593625318527,0.00536736369582913,-0.0016666593625327408,1.0578968253968242,0.5939047619047528
